date,California,Florida,Illinois,Indiana,Maryland,Massachusetts,Nevada,New York,North Carolina,Oregon,Pennsylvania,Washington,CAN,GBR,ITA,0
2020-09-09,13990.0,12114.0,8457.0,3397.0,3816.0,9146.0,1414.0,32611.0,2990.0,499.0,7882.0,2066.0,9223.0,41683.0,35577.0,10596.0
2020-09-10,14094.0,12325.0,8480.0,3410.0,3824.0,9166.0,1432.0,32618.0,3016.0,501.0,7894.0,2073.0,9231.0,41697.0,35587.0,10676.0
2020-09-11,14265.0,12501.0,8522.0,3420.0,3828.0,9180.0,1441.0,32619.0,3050.0,500.0,7914.0,2079.0,9231.0,41703.0,35597.0,10771.0
2020-09-12,14333.0,12599.0,8546.0,3437.0,3836.0,9196.0,1453.0,32625.0,3073.0,505.0,7915.0,2079.0,9233.0,41712.0,35603.0,10831.0
2020-09-13,14386.0,12607.0,8562.0,3438.0,3838.0,9210.0,1454.0,32629.0,3080.0,509.0,7915.0,2079.0,9236.0,41717.0,35610.0,10866.0
2020-09-14,14458.0,12641.0,8571.0,3439.0,3839.0,9219.0,1456.0,32639.0,3094.0,511.0,7940.0,2095.0,9249.0,41726.0,35624.0,10914.0
2020-09-15,14606.0,12786.0,8589.0,3460.0,3849.0,9225.0,1484.0,32655.0,3135.0,519.0,7945.0,2107.0,9257.0,41753.0,35633.0,10992.0
2020-09-16,14716.0,12938.0,8622.0,3472.0,3855.0,9245.0,1496.0,32662.0,3176.0,521.0,7963.0,2113.0,9262.0,41773.0,35645.0,11061.0
2020-09-17,14807.0,13085.0,8643.0,3478.0,3861.0,9260.0,1509.0,32669.0,3208.0,521.0,7978.0,2123.0,9267.0,41794.0,35658.0,11102.0
2020-09-18,14912.0,13224.0,8666.0,3495.0,3869.0,9269.0,1526.0,32682.0,3232.0,524.0,8006.0,2130.0,9279.0,41821.0,35668.0,11162.0
2020-09-19,15023.0,13286.0,8688.0,3503.0,3876.0,9295.0,1528.0,32679.0,3260.0,527.0,8028.0,2130.0,9286.0,41848.0,35692.0,11261.0
2020-09-20,15018.0,13295.0,8700.0,3506.0,3879.0,9310.0,1532.0,32686.0,3270.0,528.0,8049.0,2130.0,9288.0,41866.0,35707.0,11249.0
2020-09-21,15069.0,13316.0,8717.0,3512.0,3883.0,9317.0,1531.0,32691.0,3283.0,532.0,8080.0,2137.0,9300.0,41877.0,35724.0,11274.0
2020-09-22,15209.0,13415.0,8741.0,3520.0,3895.0,9328.0,1546.0,32690.0,3320.0,535.0,8099.0,2163.0,9309.0,41914.0,35738.0,11350.0
2020-09-23,15313.0,13617.0,8762.0,3530.0,3902.0,9347.0,1556.0,32691.0,3345.0,538.0,8137.0,2175.0,9317.0,41951.0,35758.0,11411.0
2020-09-24,15389.0,13794.0,8793.0,3548.0,3909.0,9362.0,1565.0,32696.0,3380.0,540.0,8150.0,2175.0,9325.0,41991.0,35781.0,11463.0
2020-09-25,15533.0,13914.0,8826.0,3566.0,3917.0,9373.0,1573.0,32708.0,3427.0,545.0,8157.0,2193.0,9332.0,42025.0,35801.0,11553.0
2020-09-26,15588.0,14021.0,8847.0,3577.0,3925.0,9391.0,1583.0,32713.0,3458.0,549.0,8177.0,2196.0,9338.0,42060.0,35818.0,11584.0
2020-09-27,15608.0,14031.0,8859.0,3580.0,3935.0,9404.0,1585.0,32722.0,3460.0,549.0,8180.0,2196.0,9343.0,42077.0,35835.0,11597.0
2020-09-28,15641.0,14036.0,8877.0,3591.0,3938.0,9415.0,1586.0,32737.0,3469.0,549.0,8181.0,2199.0,9360.0,42090.0,35851.0,11615.0
2020-09-29,15791.0,14142.0,8901.0,3612.0,3946.0,9423.0,1594.0,32743.0,3511.0,555.0,8196.0,2218.0,9373.0,42162.0,35875.0,11728.0
2020-09-30,15898.0,14316.0,8935.0,3632.0,3949.0,9456.0,1600.0,32757.0,3565.0,560.0,8216.0,2222.0,9391.0,42233.0,35894.0,11794.0
2020-10-01,15989.0,14443.0,8956.0,3645.0,3949.0,9480.0,1603.0,32768.0,3601.0,561.0,8234.0,2227.0,9407.0,42292.0,35918.0,11849.0
2020-10-02,16074.0,14553.0,9007.0,3656.0,3950.0,9490.0,1611.0,32789.0,3628.0,566.0,8254.0,2239.0,9505.0,42358.0,35941.0,11896.0
2020-10-03,16122.0,14627.0,9033.0,3669.0,3957.0,9507.0,1623.0,32794.0,3647.0,572.0,8271.0,2238.0,9526.0,42407.0,35968.0,11929.0
2020-10-04,16150.0,14670.0,9050.0,3674.0,3958.0,9510.0,1623.0,32813.0,3653.0,573.0,8287.0,2238.0,9570.0,42440.0,35986.0,11939.0
2020-10-05,16179.0,14711.0,9071.0,3681.0,3961.0,9530.0,1624.0,32827.0,3656.0,574.0,8300.0,2253.0,9599.0,42459.0,36002.0,11955.0
2020-10-06,16251.0,14766.0,9100.0,3711.0,3967.0,9538.0,1630.0,32836.0,3691.0,581.0,8318.0,2261.0,9617.0,42535.0,36030.0,11997.0
2020-10-07,16358.0,14903.0,9138.0,3727.0,3973.0,9557.0,1639.0,32850.0,3716.0,585.0,8347.0,2274.0,9636.0,42605.0,36061.0,12044.0
2020-10-08,16425.0,15067.0,9173.0,3742.0,3979.0,9565.0,1650.0,32859.0,3744.0,596.0,8372.0,2280.0,9654.0,42682.0,36083.0,12091.0
2020-10-09,16502.0,15185.0,9207.0,3761.0,3990.0,9577.0,1658.0,32867.0,3768.0,600.0,8387.0,2288.0,9668.0,42769.0,36111.0,12143.0
2020-10-10,16568.0,15185.0,9235.0,3782.0,3995.0,9587.0,1659.0,32875.0,3786.0,600.0,8421.0,2289.0,9694.0,42850.0,36140.0,12202.0
2020-10-11,16581.0,15363.0,9245.0,3789.0,3999.0,9604.0,1663.0,32879.0,3791.0,600.0,8426.0,2289.0,9708.0,42915.0,36166.0,12208.0
2020-10-12,16594.0,15411.0,9258.0,3795.0,4003.0,9617.0,1670.0,32896.0,3799.0,600.0,8444.0,2292.0,9720.0,42965.0,36205.0,12211.0
2020-10-13,16650.0,15530.0,9288.0,3822.0,4012.0,9630.0,1677.0,32905.0,3849.0,605.0,8458.0,2311.0,9752.0,43108.0,36246.0,12247.0
2020-10-14,16752.0,15594.0,9335.0,3836.0,4022.0,9647.0,1694.0,32916.0,3882.0,609.0,8481.0,2319.0,9777.0,43245.0,36289.0,12313.0
2020-10-15,16839.0,15735.0,9392.0,3864.0,4028.0,9672.0,1700.0,32935.0,3899.0,613.0,8496.0,2331.0,9796.0,43383.0,36372.0,12378.0
2020-10-16,16901.0,15829.0,9447.0,3887.0,4032.0,9702.0,1707.0,32944.0,3938.0,620.0,8524.0,2338.0,9828.0,43519.0,36427.0,12414.0
2020-10-17,16940.0,15916.0,9474.0,3918.0,4036.0,9723.0,1709.0,32959.0,3955.0,622.0,8535.0,2339.0,9836.0,43669.0,36474.0,12444.0
2020-10-18,16979.0,15966.0,9491.0,3937.0,4037.0,9737.0,1711.0,32972.0,3961.0,622.0,8555.0,2339.0,9860.0,43736.0,36543.0,12483.0
2020-10-19,16987.0,16020.0,9520.0,3960.0,4041.0,9753.0,1714.0,32990.0,3969.0,630.0,8562.0,2357.0,9891.0,43816.0,36616.0,12488.0
2020-10-20,17067.0,16104.0,9562.0,4008.0,4050.0,9758.0,1728.0,32998.0,4018.0,636.0,8591.0,2380.0,9909.0,44057.0,36705.0,12540.0
2020-10-21,17189.0,16209.0,9622.0,4023.0,4058.0,9780.0,1735.0,33005.0,4063.0,638.0,8629.0,2384.0,9946.0,44248.0,36832.0,12631.0
2020-10-22,17266.0,16266.0,9663.0,4065.0,4070.0,9810.0,1736.0,33022.0,4110.0,647.0,8660.0,2389.0,9977.0,44437.0,36968.0,12670.0
2020-10-23,17316.0,16339.0,9704.0,4092.0,4078.0,9830.0,1739.0,33038.0,4140.0,651.0,8695.0,2396.0,10004.0,44661.0,37059.0,12697.0
2020-10-24,17345.0,16416.0,9765.0,4118.0,4091.0,9839.0,1746.0,33049.0,4170.0,654.0,8721.0,2396.0,10026.0,44835.0,37210.0,12719.0
2020-10-25,17358.0,16428.0,9788.0,4130.0,4096.0,9864.0,1748.0,33059.0,4183.0,654.0,8730.0,2396.0,10057.0,44986.0,37338.0,12728.0
2020-10-26,17398.0,16448.0,9811.0,4143.0,4099.0,9881.0,1751.0,33073.0,4200.0,657.0,8737.0,2428.0,10095.0,45088.0,37479.0,12754.0
2020-10-27,17478.0,16504.0,9860.0,4194.0,4108.0,9888.0,1757.0,33092.0,4236.0,665.0,8760.0,2438.0,10120.0,45455.0,37700.0,12812.0
2020-10-28,17541.0,16570.0,9912.0,4227.0,4115.0,9924.0,1767.0,33107.0,4275.0,673.0,8789.0,2454.0,10158.0,45765.0,37905.0,12845.0
2020-10-29,17567.0,16647.0,9963.0,4260.0,4127.0,9951.0,1770.0,33128.0,4307.0,674.0,8828.0,2463.0,10192.0,46045.0,38122.0,12859.0
2020-10-30,17627.0,16719.0,10012.0,4286.0,4137.0,9975.0,1777.0,33143.0,4354.0,677.0,8860.0,2468.0,10237.0,46319.0,38321.0,12898.0
2020-10-31,17661.0,16760.0,10030.0,4332.0,4147.0,9991.0,1779.0,33152.0,4400.0,690.0,8883.0,2468.0,10276.0,46645.0,38618.0,12929.0
2020-11-01,17671.0,16788.0,10091.0,4364.0,4152.0,10013.0,1783.0,33174.0,4405.0,691.0,8888.0,2468.0,10313.0,46807.0,38826.0,12933.0
2020-11-02,17700.0,16833.0,10115.0,4390.0,4155.0,10023.0,1785.0,33187.0,4413.0,694.0,8893.0,2484.0,10345.0,46943.0,39059.0,12942.0
2020-11-03,17751.0,16889.0,10177.0,4439.0,4162.0,10035.0,1807.0,33198.0,4481.0,701.0,8926.0,2507.0,10403.0,47340.0,39412.0,12976.0
2020-11-04,17818.0,16921.0,10239.0,4464.0,4172.0,10062.0,1816.0,33222.0,4535.0,707.0,8967.0,2526.0,10444.0,47832.0,39764.0,13022.0
2020-11-05,17866.0,16960.0,10334.0,4511.0,4182.0,10085.0,1825.0,33247.0,4572.0,710.0,9009.0,2542.0,10484.0,48210.0,40192.0,13060.0
2020-11-06,17939.0,17013.0,10412.0,4547.0,4194.0,10123.0,1846.0,33267.0,4608.0,716.0,9052.0,2552.0,10546.0,48565.0,40638.0,13094.0
