date,California,Florida,Illinois,Indiana,Maryland,Massachusetts,Nevada,New York,North Carolina,Oregon,Pennsylvania,Washington,CAN,GBR,ITA,0
2021-01-27,3253095.0,1676163.0,1114798.0,620275.0,346734.0,509503.0,274039.0,1369329.0,735542.0,140063.0,824216.0,309604.0,766019.0,3725641.0,2501147.0,2331801.0
2021-01-28,3272726.0,1687586.0,1119004.0,623094.0,348925.0,514134.0,275125.0,1383112.0,741583.0,140783.0,830295.0,312042.0,770825.0,3754452.0,2515507.0,2346188.0
2021-01-29,3292469.0,1698562.0,1123152.0,625730.0,350805.0,517252.0,276507.0,1396063.0,749491.0,141729.0,839888.0,314033.0,775652.0,3783597.0,2529070.0,2360647.0
2021-01-30,3309997.0,1713581.0,1126448.0,628069.0,352902.0,521360.0,277547.0,1408955.0,750117.0,142417.0,844519.0,315448.0,779762.0,3806997.0,2541783.0,2373493.0
2021-01-31,3323967.0,1721369.0,1128505.0,629793.0,354649.0,524025.0,278447.0,1420164.0,759955.0,142417.0,848244.0,315769.0,783695.0,3828187.0,2553032.0,2384144.0
2021-02-01,3341560.0,1727099.0,1131212.0,631502.0,355812.0,526423.0,279228.0,1429096.0,763358.0,143373.0,851911.0,317703.0,788197.0,3846855.0,2560957.0,2396726.0
2021-02-02,3354428.0,1737632.0,1133691.0,633043.0,356717.0,528662.0,280025.0,1437045.0,769034.0,143978.0,856214.0,318967.0,791145.0,3863761.0,2570608.0,2404813.0
2021-02-03,3366991.0,1744611.0,1137037.0,634470.0,357660.0,531117.0,280835.0,1444199.0,779727.0,144605.0,859345.0,320502.0,794412.0,3882976.0,2583790.0,2414037.0
2021-02-04,3381669.0,1752322.0,1140341.0,636830.0,359214.0,533921.0,281780.0,1451169.0,786482.0,145322.0,862763.0,321940.0,798394.0,3903710.0,2597446.0,2424753.0
2021-02-05,3395682.0,1763865.0,1143961.0,638314.0,360762.0,537208.0,282700.0,1459066.0,791457.0,146137.0,867502.0,323334.0,802530.0,3922914.0,2611659.0,2434839.0
2021-02-06,3407257.0,1771351.0,1146952.0,641133.0,362263.0,540827.0,283459.0,1470558.0,795559.0,146741.0,871435.0,323748.0,805794.0,3941277.0,2625098.0,2443023.0
2021-02-07,3417452.0,1777975.0,1148947.0,642865.0,363829.0,543934.0,284137.0,1480481.0,799927.0,147122.0,875557.0,323947.0,809001.0,3957181.0,2636738.0,2449610.0
2021-02-08,3431072.0,1783712.0,1150869.0,643898.0,364732.0,545303.0,284679.0,1489453.0,802820.0,147419.0,878679.0,326625.0,812804.0,3971319.0,2644707.0,2458487.0
2021-02-09,3441573.0,1790735.0,1152942.0,645034.0,365708.0,546896.0,285178.0,1497732.0,806972.0,147932.0,883005.0,327397.0,815487.0,3983760.0,2655319.0,2465466.0
2021-02-10,3450163.0,1798272.0,1155802.0,646476.0,366845.0,548946.0,285869.0,1504316.0,810595.0,148475.0,886115.0,328246.0,818755.0,3996837.0,2668266.0,2471711.0
2021-02-11,3460775.0,1806797.0,1158595.0,648183.0,368044.0,551396.0,286514.0,1514327.0,815182.0,149082.0,890100.0,329170.0,821932.0,4010380.0,2683403.0,2479026.0
2021-02-12,3470302.0,1814414.0,1161206.0,649610.0,369156.0,553812.0,287091.0,1523042.0,819242.0,149576.0,893359.0,330427.0,824611.0,4025578.0,2697296.0,2485385.0
2021-02-13,3479469.0,1821929.0,1163232.0,650842.0,370316.0,555895.0,287874.0,1531797.0,822781.0,150034.0,897038.0,331033.0,828408.0,4038933.0,2710819.0,2492065.0
2021-02-14,3485417.0,1827365.0,1164743.0,652060.0,371163.0,557777.0,288483.0,1540127.0,825572.0,150281.0,899474.0,331164.0,830612.0,4049924.0,2721879.0,2496061.0
2021-02-15,3490427.0,1830980.0,1166098.0,652836.0,371885.0,559350.0,288764.0,1546665.0,828771.0,150464.0,901245.0,331305.0,832375.0,4059700.0,2729223.0,2498637.0
2021-02-16,3499216.0,1837277.0,1167889.0,653713.0,372403.0,560576.0,289094.0,1553374.0,831109.0,150875.0,904203.0,333185.0,836594.0,4070336.0,2739591.0,2503932.0
2021-02-17,3505490.0,1844619.0,1169747.0,654636.0,373161.0,561936.0,289465.0,1559299.0,834056.0,151257.0,907736.0,334284.0,839155.0,4083096.0,2751657.0,2508083.0
2021-02-18,3513339.0,1849736.0,1171687.0,655396.0,374148.0,563976.0,289962.0,1568881.0,838097.0,151713.0,911033.0,335338.0,842590.0,4095191.0,2765412.0,2513364.0
2021-02-19,3521230.0,1856419.0,1173897.0,656433.0,375156.0,565794.0,290399.0,1577454.0,841331.0,152190.0,913825.0,336184.0,845673.0,4107290.0,2780882.0,2518505.0
2021-02-20,3527293.0,1863699.0,1175781.0,657848.0,375919.0,567764.0,290742.0,1585692.0,844520.0,152711.0,916378.0,336819.0,848330.0,4117743.0,2795796.0,2522821.0
2021-02-21,3531939.0,1868764.0,1177301.0,658730.0,376537.0,569284.0,291024.0,1591929.0,846600.0,152818.0,918174.0,336945.0,850737.0,4127578.0,2809246.0,2525824.0
2021-02-22,3536916.0,1872915.0,1178702.0,659547.0,377148.0,570546.0,291198.0,1598226.0,849325.0,153139.0,920025.0,338309.0,854190.0,4138237.0,2818863.0,2528253.0
2021-02-23,3543172.0,1878525.0,1180421.0,660229.0,377810.0,571783.0,291698.0,1605149.0,850917.0,153645.0,922848.0,339051.0,857403.0,4146760.0,2832162.0,2532307.0
2021-02-24,3549023.0,1885653.0,1182402.0,661241.0,378672.0,573885.0,292100.0,1611288.0,854171.0,154069.0,925662.0,339913.0,860348.0,4156707.0,2848564.0,2536383.0
2021-02-25,3554658.0,1892293.0,1184374.0,662332.0,379648.0,575993.0,292689.0,1620181.0,857557.0,154581.0,928029.0,340997.0,863495.0,4166727.0,2868435.0,2540096.0
2021-02-26,3561560.0,1898215.0,1186993.0,663282.0,380618.0,577980.0,293152.0,1628255.0,860311.0,154902.0,931099.0,341941.0,866667.0,4175315.0,2888923.0,2544572.0
2021-02-27,3565969.0,1903674.0,1188732.0,664149.0,381454.0,579680.0,293529.0,1636297.0,862635.0,155315.0,934113.0,342574.0,869347.0,4182772.0,2907825.0,2547600.0
2021-02-28,3569459.0,1909213.0,1189922.0,664880.0,382281.0,581148.0,293815.0,1644124.0,862635.0,155597.0,935911.0,342644.0,871694.0,4188827.0,2925265.0,2549736.0
2021-03-01,3573656.0,1910913.0,1191207.0,665422.0,382884.0,582543.0,294047.0,1650560.0,865988.0,155873.0,938308.0,343723.0,875388.0,4194289.0,2938371.0,2551981.0
2021-03-02,3577973.0,1918092.0,1192860.0,665962.0,383352.0,582844.0,294324.0,1656941.0,867866.0,156088.0,940811.0,344516.0,878051.0,4200700.0,2955434.0,2554884.0
2021-03-03,3582377.0,1924106.0,1194960.0,666731.0,384138.0,584743.0,294742.0,1663505.0,869999.0,156387.0,943448.0,345193.0,880835.0,4207120.0,2976274.0,2557851.0
2021-03-04,3587633.0,1930224.0,1196739.0,667668.0,384947.0,586310.0,295166.0,1670973.0,872678.0,156714.0,946455.0,346030.0,883815.0,4213764.0,2999119.0,2561533.0
2021-03-05,3592698.0,1936199.0,1198242.0,668520.0,385860.0,588209.0,295558.0,1679124.0,874780.0,156985.0,949223.0,346733.0,886782.0,4219788.0,3023129.0,2565134.0
2021-03-06,3596962.0,1940889.0,1200720.0,669754.0,386792.0,589931.0,296030.0,1687250.0,876542.0,157163.0,951703.0,347301.0,889551.0,4225906.0,3046762.0,2568248.0
2021-03-07,3599716.0,1944987.0,1201760.0,670500.0,387501.0,591356.0,296267.0,1694908.0,876542.0,157350.0,953421.0,347391.0,892199.0,4231166.0,3067486.0,2569960.0
2021-03-08,3603893.0,1948299.0,1203008.0,670975.0,388217.0,592344.0,296457.0,1700348.0,879279.0,157611.0,955337.0,348485.0,896247.0,4235989.0,3081368.0,2572023.0
2021-03-09,3608022.0,1952725.0,1204693.0,671570.0,388848.0,593607.0,296872.0,1707181.0,880585.0,158029.0,958266.0,349196.0,899175.0,4241858.0,3101093.0,2574632.0
2021-03-10,3611490.0,1957578.0,1206362.0,672439.0,389748.0,595264.0,297203.0,1713287.0,882489.0,158360.0,960877.0,349881.0,902234.0,4247879.0,3123368.0,2576962.0
2021-03-11,3615049.0,1962643.0,1208072.0,673349.0,390672.0,597073.0,297813.0,1720456.0,884684.0,158649.0,963552.0,350661.0,905339.0,4254714.0,3149017.0,2579273.0
2021-03-12,3617356.0,1967857.0,1209847.0,674293.0,391662.0,598859.0,298706.0,1728900.0,886782.0,159130.0,966620.0,351419.0,908854.0,4261398.0,3175807.0,2580088.0
2021-03-13,3621094.0,1973101.0,1211440.0,675127.0,392763.0,600616.0,299142.0,1734933.0,887595.0,159427.0,969095.0,352116.0,911884.0,4267015.0,3201838.0,2582974.0
2021-03-14,3623342.0,1976800.0,1212895.0,675822.0,393623.0,602308.0,299318.0,1741620.0,887595.0,159617.0,970914.0,352225.0,914595.0,4271710.0,3223142.0,2584282.0
2021-03-15,3626304.0,1979626.0,1213763.0,676235.0,394240.0,603464.0,299517.0,1748739.0,890709.0,159872.0,972772.0,353344.0,918406.0,4276840.0,3238394.0,2585755.0
2021-03-16,3628366.0,1984417.0,1215745.0,676799.0,394900.0,604666.0,299875.0,1755450.0,892563.0,160084.0,975872.0,353981.0,921263.0,4282203.0,3258770.0,2586695.0
2021-03-17,3631735.0,1989016.0,1217258.0,677705.0,395817.0,606377.0,300177.0,1762032.0,894250.0,160348.0,979065.0,354906.0,924670.0,4287996.0,3281810.0,2588742.0
2021-03-18,3635303.0,1994109.0,1219667.0,678669.0,396930.0,608318.0,300434.0,1767547.0,896687.0,160642.0,982115.0,355706.0,928283.0,4294328.0,3306711.0,2590800.0
2021-03-19,3638515.0,1999249.0,1222043.0,679529.0,398083.0,610481.0,300696.0,1772624.0,898510.0,161068.0,985595.0,356637.0,932515.0,4299200.0,3332418.0,2592659.0
2021-03-20,3640704.0,2004354.0,1223884.0,680420.0,399201.0,612857.0,300962.0,1779291.0,900319.0,161342.0,989336.0,357376.0,935932.0,4304839.0,3356331.0,2593981.0
2021-03-21,3642652.0,2008341.0,1225236.0,681188.0,400208.0,614668.0,301187.0,1783026.0,900319.0,161532.0,991403.0,357420.0,939057.0,4310195.0,3376376.0,2594953.0
2021-03-22,3645558.0,2011203.0,1226595.0,681699.0,400890.0,615874.0,301360.0,1787934.0,903311.0,161800.0,993622.0,358727.0,943920.0,4315602.0,3400877.0,2596315.0
2021-03-23,3648056.0,2016505.0,1228418.0,682360.0,401612.0,617695.0,301506.0,1794735.0,904616.0,162101.0,997245.0,359290.0,947489.0,4321019.0,3419616.0,2597684.0
2021-03-24,3650833.0,2021648.0,1231154.0,683330.0,402785.0,619816.0,301749.0,1814919.0,906759.0,162461.0,1001913.0,360203.0,951438.0,4326645.0,3440862.0,2599396.0
2021-03-25,3653318.0,2027421.0,1233417.0,684281.0,404167.0,622226.0,302196.0,1823602.0,908868.0,162878.0,1005504.0,361300.0,956542.0,4332922.0,3464543.0,2600731.0
2021-03-26,3656693.0,2033171.0,1236528.0,685382.0,405528.0,624986.0,302642.0,1831605.0,911060.0,163368.0,1010521.0,362403.0,961567.0,4339157.0,3488619.0,2602638.0
2021-03-27,3658804.0,2039054.0,1239012.0,686360.0,406894.0,627556.0,302939.0,1840338.0,911060.0,163737.0,1014137.0,363588.0,965882.0,4343066.0,3512453.0,2603973.0
2021-03-28,3660973.0,2043997.0,1241187.0,687304.0,408229.0,629531.0,303081.0,1849190.0,911060.0,163952.0,1016713.0,363659.0,970065.0,4347013.0,3532057.0,2605101.0
2021-03-29,3664032.0,2047371.0,1243171.0,688017.0,409260.0,631031.0,303292.0,1858162.0,916238.0,164256.0,1020584.0,365029.0,976327.0,4351796.0,3544957.0,2606453.0
2021-03-30,3666410.0,2052433.0,1245548.0,688740.0,410163.0,633081.0,303520.0,1863912.0,917777.0,164582.0,1025958.0,365816.0,980080.0,4355867.0,3561012.0,2607551.0
2021-03-31,3668917.0,2057727.0,1248133.0,689785.0,411529.0,635580.0,303799.0,1871595.0,919817.0,165013.0,1030415.0,366907.0,988808.0,4359982.0,3584899.0,2609272.0
2021-04-01,3671559.0,2064517.0,1251829.0,691001.0,413113.0,638339.0,304131.0,1880768.0,921917.0,165524.0,1034263.0,368049.0,994549.0,4364547.0,3607083.0,2610743.0
2021-04-02,3675326.0,2071007.0,1254866.0,692207.0,414570.0,640779.0,304470.0,1888823.0,921917.0,166014.0,1038349.0,369319.0,998208.0,4367969.0,3629000.0,2612443.0
2021-04-03,3678212.0,2077024.0,1257605.0,693258.0,415845.0,643232.0,304924.0,1896534.0,921917.0,166480.0,1043693.0,370362.0,1005296.0,4371393.0,3650247.0,2614112.0
2021-04-04,3679837.0,2081818.0,1260001.0,694204.0,417514.0,643232.0,305184.0,1904141.0,922008.0,166882.0,1046714.0,370409.0,1008808.0,4373798.0,3668264.0,2615161.0
2021-04-05,3682946.0,2085298.0,1262345.0,694918.0,418374.0,646220.0,305361.0,1910858.0,928253.0,167219.0,1050649.0,372631.0,1017130.0,4376629.0,3678944.0,2616827.0
2021-04-06,3685207.0,2090854.0,1265309.0,695532.0,419241.0,648023.0,305655.0,1916964.0,929278.0,167685.0,1055498.0,373227.0,1027854.0,4379033.0,3686707.0,2617873.0
2021-04-07,3687632.0,2096739.0,1269002.0,696749.0,420712.0,650573.0,305929.0,1923414.0,930777.0,168129.0,1060102.0,374402.0,1035242.0,4381830.0,3700393.0,2619336.0
2021-04-08,3690175.0,2104678.0,1272932.0,698132.0,422009.0,652966.0,306315.0,1932145.0,932887.0,168795.0,1064568.0,375381.0,1043478.0,4384954.0,3717602.0,2620899.0
2021-04-09,3693790.0,2111799.0,1276891.0,699472.0,423849.0,655278.0,306952.0,1940703.0,935163.0,169338.0,1069713.0,376812.0,1052560.0,4380167.0,3736526.0,2622821.0
2021-04-10,3696767.0,2118705.0,1280295.0,700830.0,425433.0,657578.0,307704.0,1948232.0,935163.0,170085.0,1073909.0,377979.0,1060052.0,4382880.0,3754077.0,2624558.0
2021-04-11,3700662.0,2124225.0,1283110.0,701988.0,426916.0,659569.0,308024.0,1954809.0,935262.0,170568.0,1077271.0,378052.0,1067764.0,4384610.0,3769814.0,2627255.0
2021-04-12,3704162.0,2125838.0,1285780.0,703118.0,427901.0,661101.0,308343.0,1960567.0,941190.0,170937.0,1080998.0,380554.0,1078482.0,4388296.0,3779594.0,2628892.0
2021-04-13,3706765.0,2134906.0,1288969.0,704072.0,428985.0,662699.0,308755.0,1965610.0,942864.0,171404.0,1087116.0,381537.0,1085905.0,4390801.0,3793033.0,2630127.0
2021-04-14,3709256.0,2141678.0,1292456.0,705268.0,430537.0,664943.0,309150.0,1971610.0,945308.0,172206.0,1093491.0,382627.0,1094899.0,4393330.0,3809193.0,2631452.0
2021-04-15,3711581.0,2148440.0,1296240.0,706642.0,431981.0,667066.0,309699.0,1978594.0,947694.0,172932.0,1098619.0,383951.0,1104508.0,4396096.0,3826156.0,2632585.0
2021-04-16,3714406.0,2155736.0,1300047.0,707932.0,433545.0,669282.0,310235.0,1984884.0,950078.0,173707.0,1104166.0,385695.0,1113837.0,4398903.0,3842079.0,2634191.0
2021-04-17,3716623.0,2162059.0,1303011.0,710409.0,435045.0,671250.0,310235.0,1991271.0,950078.0,174501.0,1108538.0,387312.0,1121162.0,4401176.0,3857443.0,2635558.0
2021-04-18,3718233.0,2168893.0,1305604.0,711366.0,436214.0,672657.0,310235.0,1996876.0,950078.0,175121.0,1111381.0,387382.0,1129371.0,4403060.0,3870131.0,2636379.0
2021-04-19,3720790.0,2173130.0,1307764.0,712076.0,436846.0,673974.0,310933.0,2002053.0,955836.0,175680.0,1114472.0,388842.0,1139591.0,4406114.0,3878994.0,2637299.0
2021-04-20,3723271.0,2178775.0,1310368.0,712755.0,437770.0,675162.0,311314.0,2006712.0,956956.0,176164.0,1119535.0,390415.0,1146817.0,4408644.0,3891063.0,2638505.0
2021-04-21,3725195.0,2184346.0,1313149.0,713907.0,438975.0,676758.0,311750.0,2010967.0,958997.0,177138.0,1124073.0,392013.0,1155053.0,4411068.0,3904899.0,2639493.0
2021-04-22,3727552.0,2191030.0,1316497.0,715087.0,440178.0,678386.0,312278.0,2016244.0,961474.0,178110.0,1128144.0,393495.0,1164108.0,4413834.0,3920945.0,2640701.0
